# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3088at4891	Complete	ptg000015l	247107	249248	+	1137.5	597	https://www.orthodb.org/v10?query=3088at4891	Glutamine-dependent NAD(+) synthetase
3096at4891	Complete	ptg000003l	271973	275086	-	469.6	547	https://www.orthodb.org/v10?query=3096at4891	Exocyst complex component SEC8
3141at4891	Complete	ptg000007l	231566	234346	+	648.4	534	https://www.orthodb.org/v10?query=3141at4891	Transcription elongation factor SPT5
3174at4891	Complete	ptg000007l	169425	173357	-	526.7	695	https://www.orthodb.org/v10?query=3174at4891	WD40/YVTN repeat-like-containing domain superfamily
3190at4891	Complete	ptg000006l	238053	241553	+	260.9	443	https://www.orthodb.org/v10?query=3190at4891	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
3223at4891	Complete	ptg000003l	629900	632587	-	341.3	519	https://www.orthodb.org/v10?query=3223at4891	WD40-repeat-containing domain
3246at4891	Complete	ptg000014l	447829	451158	+	1316.9	806	https://www.orthodb.org/v10?query=3246at4891	P-loop containing nucleoside triphosphate hydrolase protein
3287at4891	Complete	ptg000002l	671130	673991	-	992.3	689	https://www.orthodb.org/v10?query=3287at4891	glycoside hydrolase family 31 protein
3292at4891	Complete	ptg000012l	172265	174490	-	663.0	472	https://www.orthodb.org/v10?query=3292at4891	similar to Saccharomyces cerevisiae YAL053W FLC2 Putative FAD transporter
3316at4891	Complete	ptg000006l	251201	254380	-	1105.2	820	https://www.orthodb.org/v10?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	ptg000007l	274684	278487	+	961.9	989	https://www.orthodb.org/v10?query=3320at4891	Clustered mitochondria protein homolog
3331at4891	Complete	ptg000001l	106075	108330	-	1154.8	647	https://www.orthodb.org/v10?query=3331at4891	P-loop containing nucleoside triphosphate hydrolase protein
3360at4891	Complete	ptg000005l	801787	806169	+	634.5	766	https://www.orthodb.org/v10?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	ptg000003l	763851	766574	-	623.2	549	https://www.orthodb.org/v10?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	ptg000002l	173844	175808	+	704.0	472	https://www.orthodb.org/v10?query=3388at4891	Multisite-specific tRNA
3395at4891	Complete	ptg000011l	150021	153350	-	279.7	409	https://www.orthodb.org/v10?query=3395at4891	WD40-repeat-containing domain
3397at4891	Complete	ptg000004l	414415	417150	+	425.3	575	https://www.orthodb.org/v10?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	ptg000014l	514768	517251	+	334.7	424	https://www.orthodb.org/v10?query=3404at4891	Serine/threonine-protein phosphatase 4 regulatory subunit 3
3426at4891	Complete	ptg000011l	977160	979970	+	507.7	465	https://www.orthodb.org/v10?query=3426at4891	DNA repair protein REV1
3439at4891	Duplicated	ptg000002l	784058	786583	+	868.5	565	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	ptg000004l	303299	305980	+	866.6	575	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	ptg000013l	564401	566968	+	658.3	519	https://www.orthodb.org/v10?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	ptg000008l	624189	626453	+	1222.5	635	https://www.orthodb.org/v10?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	ptg000011l	277140	280142	-	1407.0	812	https://www.orthodb.org/v10?query=3487at4891	Exosome complex exonuclease RRP44
3494at4891	Complete	ptg000011l	590648	592888	-	409.8	371	https://www.orthodb.org/v10?query=3494at4891	Actin-related protein 8
3496at4891	Complete	ptg000004l	56225	58708	-	1146.3	698	https://www.orthodb.org/v10?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	ptg000014l	633754	636903	-	966.3	696	https://www.orthodb.org/v10?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	ptg000006l	46078	48363	+	900.3	587	https://www.orthodb.org/v10?query=3548at4891	glycosyltransferase family 39 protein
3559at4891	Complete	ptg000014l	544204	546822	+	447.0	533	https://www.orthodb.org/v10?query=3559at4891	Ribonucleases P/MRP protein subunit POP1
3574at4891	Complete	ptg000005l	259358	263662	+	896.3	1035	https://www.orthodb.org/v10?query=3574at4891	tRNA (guanosine(18)-2'-O)-methyltransferase
3577at4891	Complete	ptg000005l	127246	130458	+	1027.3	535	https://www.orthodb.org/v10?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	ptg000017l	250347	252497	-	1097.7	593	https://www.orthodb.org/v10?query=3593at4891	Isomerising glucosamine-fructose-6-phosphate aminotransferase
3596at4891	Complete	ptg000017l	401970	404261	-	719.7	523	https://www.orthodb.org/v10?query=3596at4891	anaphase-promoting complex component
3606at4891	Complete	ptg000002l	605058	607448	-	796.6	578	https://www.orthodb.org/v10?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	ptg000008l	83505	86597	+	727.2	609	https://www.orthodb.org/v10?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Complete	ptg000014l	755483	758335	+	679.4	543	https://www.orthodb.org/v10?query=3680at4891	ATPase, AAA-type, conserved site
3764at4891	Complete	ptg000014l	263013	265202	+	863.7	600	https://www.orthodb.org/v10?query=3764at4891	actin-like ATPase domain-containing protein
3773at4891	Complete	ptg000012l	107106	109616	+	751.1	517	https://www.orthodb.org/v10?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	ptg000005l	911667	913724	+	971.3	543	https://www.orthodb.org/v10?query=3798at4891	Homoaconitase, mitochondrial
3802at4891	Complete	ptg000009l	411442	413868	+	1212.6	661	https://www.orthodb.org/v10?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	ptg000004l	357743	360319	+	360.1	421	https://www.orthodb.org/v10?query=3806at4891	Cleavage and polyadenylation specificity factor subunit 2
3824at4891	Complete	ptg000008l	112203	114503	+	839.5	591	https://www.orthodb.org/v10?query=3824at4891	Protein SDA1
3845at4891	Complete	ptg000017l	129666	132677	+	798.1	731	https://www.orthodb.org/v10?query=3845at4891	P-loop containing nucleoside triphosphate hydrolase protein
3849at4891	Complete	ptg000014l	87948	90263	-	488.7	448	https://www.orthodb.org/v10?query=3849at4891	para-aminobenzoate synthase
3853at4891	Complete	ptg000003l	626332	629406	-	1076.7	847	https://www.orthodb.org/v10?query=3853at4891	binding
3892at4891	Complete	ptg000007l	607241	610177	+	376.3	554	https://www.orthodb.org/v10?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	ptg000008l	828501	830300	-	682.4	428	https://www.orthodb.org/v10?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	ptg000006l	619189	622008	+	557.2	544	https://www.orthodb.org/v10?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	ptg000006l	493551	495839	+	172.6	254	https://www.orthodb.org/v10?query=3981at4891	BRCT domain
3988at4891	Complete	ptg000017l	447738	449849	-	1120.2	616	https://www.orthodb.org/v10?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	ptg000006l	345203	347356	+	942.4	521	https://www.orthodb.org/v10?query=4017at4891	Vacuolar transporter chaperone 4
4022at4891	Complete	ptg000006l	100202	102385	+	439.2	586	https://www.orthodb.org/v10?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	ptg000017l	450359	452017	+	805.6	457	https://www.orthodb.org/v10?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	ptg000005l	203479	205539	+	565.8	441	https://www.orthodb.org/v10?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	ptg000007l	364800	366749	+	423.9	444	https://www.orthodb.org/v10?query=4037at4891	mRNA 3'-end-processing protein RNA14
4064at4891	Complete	ptg000003l	463843	466791	+	799.8	625	https://www.orthodb.org/v10?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	ptg000002l	12161	15181	-	709.0	696	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	ptg000003l	305542	308640	-	731.5	674	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	ptg000009l	130216	131949	+	767.5	443	https://www.orthodb.org/v10?query=4125at4891	Armadillo
4151at4891	Complete	ptg000015l	300048	302834	-	564.0	550	https://www.orthodb.org/v10?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	ptg000008l	637915	641151	-	344.5	524	https://www.orthodb.org/v10?query=4175at4891	similar to Saccharomyces cerevisiae YGL016W KAP122 Karyopherin beta
4206at4891	Complete	ptg000010l	112400	115153	+	1295.3	742	https://www.orthodb.org/v10?query=4206at4891	WD40-repeat-containing domain
4254at4891	Complete	ptg000006l	367749	370211	+	472.4	531	https://www.orthodb.org/v10?query=4254at4891	Vacuolar protein sorting-associated protein 53
4259at4891	Duplicated	ptg000007l	110947	114108	-	1082.9	664	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	ptg000013l	560845	563949	+	1066.2	679	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	ptg000003l	740261	743296	+	361.9	554	https://www.orthodb.org/v10?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	ptg000011l	104985	106931	+	561.1	376	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	ptg000014l	706442	708964	-	635.4	389	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	ptg000014l	746543	749101	+	826.6	529	https://www.orthodb.org/v10?query=4281at4891	Polyphosphoinositide phosphatase
4310at4891	Complete	ptg000002l	377084	379984	+	493.6	529	https://www.orthodb.org/v10?query=4310at4891	Peptide hydrolase
4316at4891	Complete	ptg000002l	420960	423218	+	547.5	445	https://www.orthodb.org/v10?query=4316at4891	putative tubulin--tyrosine ligase PBY1
4322at4891	Complete	ptg000005l	1172460	1175312	-	723.2	563	https://www.orthodb.org/v10?query=4322at4891	SANT/Myb domain
4326at4891	Complete	ptg000005l	394679	397663	+	1075.0	721	https://www.orthodb.org/v10?query=4326at4891	ATP-dependent RNA helicase DBP10
4330at4891	Complete	ptg000008l	313239	315359	-	865.5	604	https://www.orthodb.org/v10?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	ptg000007l	877117	878994	-	522.8	445	https://www.orthodb.org/v10?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	ptg000005l	768651	771560	-	366.8	462	https://www.orthodb.org/v10?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	ptg000002l	19491	22604	-	837.3	692	https://www.orthodb.org/v10?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Complete	ptg000008l	786312	788189	-	792.7	509	https://www.orthodb.org/v10?query=4356at4891	P-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	ptg000002l	309055	311049	+	700.7	461	https://www.orthodb.org/v10?query=4360at4891	acetyl-CoA synthetase-like protein
4361at4891	Complete	ptg000003l	330042	332282	-	963.7	513	https://www.orthodb.org/v10?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	ptg000007l	741527	746212	-	735.2	921	https://www.orthodb.org/v10?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	ptg000014l	135567	137339	-	809.6	490	https://www.orthodb.org/v10?query=4369at4891	Phospholipid
4373at4891	Complete	ptg000015l	158652	161543	-	1214.3	744	https://www.orthodb.org/v10?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	ptg000009l	88337	91240	+	1025.1	602	https://www.orthodb.org/v10?query=4400at4891	DNA helicase
4402at4891	Complete	ptg000013l	535713	539459	-	100.5	360	https://www.orthodb.org/v10?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	ptg000016l	283566	285635	-	636.2	470	https://www.orthodb.org/v10?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	ptg000015l	347326	350178	+	536.7	488	https://www.orthodb.org/v10?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	ptg000005l	736196	746083	+	1785.2	3447	https://www.orthodb.org/v10?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	ptg000003l	556375	558021	+	1019.4	484	https://www.orthodb.org/v10?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	ptg000006l	230202	232166	+	1044.1	512	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4476at4891	Duplicated	ptg000009l	96074	97960	+	972.5	511	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4478at4891	Complete	ptg000011l	1002394	1004301	+	759.5	467	https://www.orthodb.org/v10?query=4478at4891	putative electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
4484at4891	Complete	ptg000005l	165456	167672	-	790.6	507	https://www.orthodb.org/v10?query=4484at4891	DNA ligase
4490at4891	Complete	ptg000008l	192003	194357	+	627.3	524	https://www.orthodb.org/v10?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	ptg000015l	181800	183728	-	725.3	448	https://www.orthodb.org/v10?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	ptg000011l	629034	631943	+	715.8	723	https://www.orthodb.org/v10?query=4513at4891	binding
4544at4891	Complete	ptg000017l	77864	80977	-	736.8	591	https://www.orthodb.org/v10?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	ptg000010l	196024	198879	+	1024.6	735	https://www.orthodb.org/v10?query=4545at4891	similar to Saccharomyces cerevisiae YCR017C CWH43 Putative sensor/transporter protein involved in cell wall biogenesis
4561at4891	Complete	ptg000016l	253384	255504	+	771.0	610	https://www.orthodb.org/v10?query=4561at4891	U3 small nucleolar RNA-associated protein 25
4581at4891	Complete	ptg000009l	224728	226557	-	1078.8	540	https://www.orthodb.org/v10?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	ptg000005l	693629	695533	-	937.5	522	https://www.orthodb.org/v10?query=4590at4891	EF-hand domain
4591at4891	Complete	ptg000012l	141035	144040	-	1217.4	819	https://www.orthodb.org/v10?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	ptg000008l	940068	942725	-	634.8	509	https://www.orthodb.org/v10?query=4598at4891	Serine/threonine-protein kinase ATG1
4609at4891	Complete	ptg000010l	315276	317798	-	1048.4	682	https://www.orthodb.org/v10?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	ptg000016l	98619	100646	-	474.9	535	https://www.orthodb.org/v10?query=4661at4891	Thioredoxin domain
4664at4891	Complete	ptg000002l	759745	762345	-	923.0	704	https://www.orthodb.org/v10?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	ptg000008l	1056131	1058533	-	990.5	634	https://www.orthodb.org/v10?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	ptg000007l	711735	714809	+	752.3	771	https://www.orthodb.org/v10?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	ptg000007l	681772	685056	-	213.4	450	https://www.orthodb.org/v10?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	ptg000002l	344455	346794	-	492.1	482	https://www.orthodb.org/v10?query=4795at4891	Ubiquitin carboxyl-terminal hydrolase
4846at4891	Complete	ptg000008l	498503	500428	-	535.6	481	https://www.orthodb.org/v10?query=4846at4891	Eukaryotic translation initiation factor 2A
4848at4891	Complete	ptg000011l	722700	724829	+	743.1	623	https://www.orthodb.org/v10?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	ptg000017l	389844	391748	-	858.2	495	https://www.orthodb.org/v10?query=4850at4891	Malic enzyme
4853at4891	Complete	ptg000005l	351899	352870	+	192.2	190	https://www.orthodb.org/v10?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	ptg000016l	144410	147598	+	405.7	541	https://www.orthodb.org/v10?query=4865at4891	Cohesin subunit SCC3
4918at4891	Complete	ptg000011l	142095	144986	+	990.7	714	https://www.orthodb.org/v10?query=4918at4891	DNA mismatch repair protein
4939at4891	Complete	ptg000014l	182598	184613	-	859.9	509	https://www.orthodb.org/v10?query=4939at4891	Histone deacetylase
4952at4891	Complete	ptg000002l	601164	602813	-	905.2	462	https://www.orthodb.org/v10?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	ptg000005l	867755	869422	+	923.7	492	https://www.orthodb.org/v10?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	ptg000008l	253730	257131	-	702.2	557	https://www.orthodb.org/v10?query=5040at4891	Phosphatidylserine decarboxylase proenzyme 2
5053at4891	Complete	ptg000005l	342079	344436	+	846.6	650	https://www.orthodb.org/v10?query=5053at4891	Ribosome biogenesis protein TSR1
5096at4891	Complete	ptg000007l	456411	458471	+	940.0	508	https://www.orthodb.org/v10?query=5096at4891	Acetolactate synthase
5123at4891	Complete	ptg000002l	97980	101300	-	860.5	636	https://www.orthodb.org/v10?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	ptg000012l	61844	63706	+	647.0	434	https://www.orthodb.org/v10?query=5148at4891	Replication protein A subunit
5157at4891	Complete	ptg000005l	495115	497781	-	586.8	604	https://www.orthodb.org/v10?query=5157at4891	Vacuolar protein sorting-associated protein 54
5183at4891	Complete	ptg000005l	764509	766554	-	450.0	483	https://www.orthodb.org/v10?query=5183at4891	Sec1-like protein
5188at4891	Complete	ptg000005l	34697	36937	-	478.9	476	https://www.orthodb.org/v10?query=5188at4891	Rab-GTPase-TBC domain
5189at4891	Complete	ptg000007l	573096	575402	+	584.3	444	https://www.orthodb.org/v10?query=5189at4891	DNA mismatch repair, conserved site
5194at4891	Complete	ptg000005l	224744	227188	+	712.2	617	https://www.orthodb.org/v10?query=5194at4891	Winged helix-like DNA-binding domain superfamily
5280at4891	Complete	ptg000009l	505308	507026	+	791.5	470	https://www.orthodb.org/v10?query=5280at4891	Polyadenylate-binding protein
5314at4891	Duplicated	ptg000003l	844163	846289	+	1213.6	628	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5314at4891	Duplicated	ptg000007l	610565	612679	+	1213.4	631	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5324at4891	Complete	ptg000017l	196260	198458	-	703.9	543	https://www.orthodb.org/v10?query=5324at4891	Mitochondrial intermediate peptidase
5351at4891	Complete	ptg000010l	302378	304621	+	446.8	505	https://www.orthodb.org/v10?query=5351at4891	ER membrane protein complex subunit 1
